Year,Make,Model,Price,Miles,Age,Norm_Price,Norm_Miles,Norm_Age,Composite_Score,Rank
2023,Kia,Forte GT-Line IVT,21675,3000,1,0.3900210822206607,0.9700485024251213,0.75,0.6000272000599327,218.0
2023,Nissan,Sentra SV,20299,16000,1,0.45448582806277815,0.840042002100105,0.75,0.5997040974676984,219.0
2023,Mitsubishi,Outlander Sport ES 2.0 AWC,20515,14000,1,0.44436636214570147,0.8600430021501075,0.75,0.599632717932453,220.0
2023,Nissan,Sentra SV,19022,28000,1,0.5143124853595691,0.72003600180009,0.75,0.5995982917557685,221.0
2020,Kia,Forte LXS IVT,13580,54000,4,0.7692668072148043,0.46002300115005745,0.0,0.5995669846738998,222.0
2020,Hyundai,Elantra SE 2.0L IVT,16998,22000,4,0.6091356289529164,0.7800390019500976,0.0,0.5994930779567791,223.0
2021,Chevrolet,Trax LS FWD,17998,21000,3,0.5622862497071914,0.7900395019750988,0.25,0.5993836004168445,224.0
2024,Hyundai,Elantra SEL IVT,22485,4000,0,0.3520730850316234,0.96004800240012,1.0,0.59925825173901,225.0
2021,Nissan,Sentra SV CVT,19498,7000,3,0.492012180838604,0.9300465023251162,0.25,0.5992212592006972,226.0
2023,Kia,Forte LXS IVT,19896,20000,1,0.4733661278988053,0.8000400020001001,0.75,0.5990316773393132,227.0
2023,Nissan,Kicks SV,17565,42000,1,0.5825720309205904,0.5800290014500724,0.75,0.598551918987376,228.0
2023,Hyundai,Venue Limited IVT,19700,22000,1,0.4825486062309674,0.7800390019500976,0.75,0.5985408643236096,229.0
2021,Kia,Soul S IVT,18998,12000,3,0.5154368704614665,0.88004400220011,0.25,0.5982753229369129,230.5
2021,Kia,Forte LXS IVT,18998,12000,3,0.5154368704614665,0.88004400220011,0.25,0.5982753229369129,230.5
2023,Chevrolet,Equinox RS FWD,20995,10000,1,0.42187866010775354,0.9000450022501125,0.75,0.5981406967396858,232.0
2023,Nissan,Kicks S,20997,10000,1,0.42178496134926213,0.9000450022501125,0.75,0.598084477484591,233.0
2020,Ford,EcoSport S FWD,17700,16000,4,0.5762473647224173,0.840042002100105,0.0,0.5977610194634819,234.0
2020,Ford,EcoSport S FWD,11512,74000,4,0.8661513234949636,0.2600130006500325,0.0,0.597694694291988,235.0
2024,Toyota,Corolla LE CVT,21588,13000,0,0.39409697821503875,0.8700435021751087,1.0,0.5974712375815558,236.0
2023,Toyota,Corolla LE CVT FWD,20312,17000,1,0.45387678613258364,0.8300415020751037,0.75,0.5963385223020814,237.0
2024,Hyundai,Elantra SEL IVT,22500,5000,0,0.35137034434293746,0.9500475023751187,1.0,0.595836457318298,238.0
2020,Hyundai,Elantra SE 2.0L IVT,17998,14000,4,0.5622862497071914,0.8600430021501075,0.0,0.5953846504693471,239.5
2020,Kia,Soul LX IVT,17998,14000,4,0.5622862497071914,0.8600430021501075,0.0,0.5953846504693471,239.5
2023,Kia,Soul LX IVT,17998,39000,1,0.5622862497071914,0.6100305015250762,0.75,0.5953809002818378,241.0
2022,Kia,Forte LXS IVT,19998,12000,2,0.4685874912157415,0.88004400220011,0.5,0.5951656953894779,242.0
2020,Chevrolet,Sonic 5dr HB LT w/1FL,14599,46000,4,0.7215272897634106,0.5400270013500674,0.0,0.5949244742630666,243.0
2024,Nissan,Versa SR CVT,22998,655,0,0.3280393534785664,0.9934996749837491,1.0,0.5948735145822646,244.0
2021,Jeep,Renegade Sport 4WD,17100,31000,3,0.6043569922698524,0.6900345017250862,0.25,0.5946245458794372,245.0
2023,Toyota,Corolla LE CVT FWD,20800,13000,1,0.43101428906066985,0.8700435021751087,0.75,0.5946216240889346,246.0
2022,Nissan,Sentra S CVT,19920,13000,2,0.4722417427969079,0.8700435021751087,0.5,0.5943580963306774,247.0
2021,Nissan,Sentra SV CVT,18500,18000,3,0.5387678613258375,0.8200410020501026,0.25,0.5942730174105333,248.0
2020,Ford,EcoSport SE FWD,17622,18000,4,0.5799016163035839,0.8200410020501026,0.0,0.593953270397181,249.0
2023,Nissan,Sentra SV,21998,2000,1,0.3748887327242916,0.9800490024501225,0.75,0.5939479403696117,250.0
2020,Hyundai,Elantra Value Edition IVT (SULEV),16984,24000,4,0.6097915202623565,0.760038001900095,0.0,0.5938863127274424,251.0
2020,Chevrolet,Sonic 5dr HB LT w/1FL,13998,52000,4,0.7496837666900913,0.48002400120005995,0.0,0.5938174603740728,252.0
2023,Nissan,Sentra SV,19450,26000,1,0.49426095104239876,0.7400370018500925,0.75,0.5935676711804669,253.0
2022,Buick,Encore Preferred FWD,18998,22000,2,0.5154368704614665,0.7800390019500976,0.5,0.5932738228619092,254.5
2022,Chevrolet,Trax LS AWD,18998,22000,2,0.5154368704614665,0.7800390019500976,0.5,0.5932738228619092,254.5
2023,Nissan,Sentra SV,19998,21000,1,0.4685874912157415,0.7900395019750988,0.75,0.5931643453219744,257.0
2023,Kia,Forte LXS IVT,19998,21000,1,0.4685874912157415,0.7900395019750988,0.75,0.5931643453219744,257.0
2023,Kia,Forte LXS IVT,19998,21000,1,0.4685874912157415,0.7900395019750988,0.75,0.5931643453219744,257.0
2023,Hyundai,Elantra SEL IVT,21500,7000,1,0.3982197235886624,0.9300465023251162,0.75,0.5929457848507322,259.0
2023,Nissan,Sentra SR,21000,12000,1,0.4216444132115249,0.88004400220011,0.75,0.591999848586948,260.0
2021,Ford,EcoSport S FWD,13888,62000,3,0.7548371984071212,0.3800190009500475,0.25,0.5919080193292869,261.0
2023,Hyundai,Venue SEL IVT,21538,7000,1,0.39643944717732493,0.9300465023251162,0.75,0.5918776190039299,262.0
2020,Chevrolet,Trax LS FWD,15998,34000,4,0.6559850081986414,0.6600330016500825,0.0,0.5916009054142095,263.0
2023,Nissan,Kicks S,21871,4000,1,0.38083860388849855,0.96004800240012,0.75,0.5915175630531351,264.0
2023,Hyundai,Elantra Limited IVT,21883,4000,1,0.38027641133754986,0.96004800240012,0.75,0.5911802475225658,265.0
2020,Chevrolet,Bolt EV LT,16868,26000,4,0.6152260482548606,0.7400370018500925,0.0,0.5911467295079441,266.0
2022,Nissan,Sentra SV CVT,20998,4000,2,0.4217381119700163,0.96004800240012,0.5,0.5910572679020458,267.0
2024,Hyundai,Elantra SE IVT,22792,4000,0,0.3376903256031858,0.96004800240012,1.0,0.5906285960819474,268.0
2020,Kia,Soul S IVT,14433,49000,4,0.7293042867182009,0.5100255012750637,0.0,0.5905902224134396,269.0
2023,Kia,Forte GT-Line IVT,21497,8000,1,0.39836027172639965,0.920046002300115,0.75,0.5900299637258744,270.0
2023,Nissan,Kicks SV,21831,5000,1,0.38271257905832745,0.9500475023751187,0.75,0.5896417981475321,271.0
2023,Hyundai,Elantra SEL IVT,20994,13000,1,0.42192550948699936,0.8700435021751087,0.75,0.5891683563447323,272.0
2022,Nissan,Sentra SV CVT,19998,14000,2,0.4685874912157415,0.8600430021501075,0.5,0.5891653953744771,273.0
2021,Kia,Forte LXS IVT,17300,31000,3,0.5949871164207075,0.6900345017250862,0.25,0.5890026203699503,274.0
2022,Kia,Forte LXS IVT,17660,36000,2,0.5781213398922465,0.64003200160008,0.5,0.5888824044153719,275.0
2022,Hyundai,Accent SE,15744,54000,2,0.6678847505270555,0.46002300115005745,0.5,0.5887377506612506,276.0
2024,Volkswagen,Jetta S Manual,21902,13000,0,0.3793862731318811,0.8700435021751087,1.0,0.5886448145316613,277.0
2022,Kia,Rio S Sedan IVT,17998,33000,2,0.5622862497071914,0.6700335016750838,0.5,0.58838180032684,278.0
2020,Chevrolet,Malibu LT,14300,51000,4,0.7355352541578823,0.49002450122506125,0.0,0.5883285028622478,279.0
2023,Nissan,Kicks SV,21990,4000,1,0.3752635277582572,0.96004800240012,0.75,0.5881725173749903,280.5
2023,Nissan,Kicks SV,21990,4000,1,0.3752635277582572,0.96004800240012,0.75,0.5881725173749903,280.5
2021,Ford,EcoSport SE FWD,19998,6000,3,0.4685874912157415,0.9400470023501175,0.25,0.5881665954344801,282.0
2021,Jeep,Renegade Jeepster FWD,17650,28000,3,0.5785898336847037,0.72003600180009,0.25,0.5881647007508493,283.0
2023,Hyundai,Kona SE AWD Automatic,21998,4000,1,0.3748887327242916,0.96004800240012,0.75,0.5879476403546109,284.0
2020,Kia,Soul S IVT,16238,33000,4,0.6447411571796673,0.6700335016750838,0.0,0.5878547448103255,285.0
2021,Kia,Soul S IVT,16274,41000,3,0.6430545795268212,0.5900295014750737,0.25,0.5878415981586148,286.0
2021,Kia,Soul GT-Line IVT,17984,25000,3,0.5629421410166315,0.7500375018750938,0.25,0.587776535172507,287.0
2021,Ford,EcoSport SE FWD,18963,16000,3,0.5170765987350667,0.840042002100105,0.25,0.5872585598710716,288.0
2021,Hyundai,Accent SE Automatic,13420,68000,3,0.7767627078941204,0.32001600080004,0.25,0.5870624249764842,289.0
2024,Chevrolet,Trax LS FWD,21554,17000,0,0.3956898571093934,0.8300415020751037,1.0,0.5864263648881671,290.0
2021,Chevrolet,Trax LT FWD,17500,30000,3,0.5856172405715625,0.7000350017500875,0.25,0.5863808448679638,291.0
2023,Mitsubishi,Outlander Sport ES 2.0 AWC,20988,14000,1,0.4222066057624736,0.8600430021501075,0.75,0.5863368641025164,292.0
2021,Kia,Forte LXS IVT,18998,16000,3,0.5154368704614665,0.840042002100105,0.25,0.5862747229069114,293.0
2022,Kia,Sportage LX FWD,17013,43000,2,0.6084328882642305,0.5700285014250712,0.5,0.5860682833860597,294.0
2023,Nissan,Sentra SV,20998,14000,1,0.4217381119700163,0.8600430021501075,0.75,0.5860557678270419,295.0
2020,Kia,Soul S IVT,15995,36000,4,0.6561255563363786,0.64003200160008,0.0,0.5856849342818511,296.0
2022,Hyundai,Sonata SE,19487,20000,2,0.49252752401030686,0.8000400020001001,0.5,0.5855285150062142,297.0
2023,Volkswagen,Jetta S Manual,21991,5000,1,0.3752166783790116,0.9500475023751187,0.75,0.5851442577399426,298.0
2022,Toyota,Corolla LE CVT,20891,7000,2,0.42675099554930895,0.9300465023251162,0.5,0.5850645480271203,299.0
2024,Hyundai,Elantra SEL IVT,22997,4000,0,0.3280862028578122,0.96004800240012,1.0,0.5848661224347232,300.0
2024,Volkswagen,Jetta Sport Automatic,22999,4000,0,0.3279925040993208,0.96004800240012,1.0,0.5848099031796284,301.0
2024,Hyundai,Elantra SEL IVT,22900,5000,0,0.33263059264464756,0.9500475023751187,1.0,0.5845926062993241,302.0
2020,Hyundai,Elantra SEL IVT (SULEV),16998,27000,4,0.6091356289529164,0.7300365018250912,0.0,0.5844923279192772,303.0
2021,Chevrolet,Trax LT FWD,18101,25000,3,0.5574607636448816,0.7500375018750938,0.25,0.5844877087494571,304.0
2022,Hyundai,Venue SE IVT,18996,25000,2,0.5155305692199579,0.7500375018750938,0.5,0.5843295920945029,305.0
2023,Nissan,Sentra SV,19998,24000,1,0.4685874912157415,0.760038001900095,0.75,0.5841638952994734,306.0
2021,Mitsubishi,Mirage G4 LE Sedan CVT,14599,58000,3,0.7215272897634106,0.42002100105005247,0.25,0.5839226741730621,307.0
2022,Hyundai,Sonata SE,20937,7000,2,0.4245959241040056,0.9300465023251162,0.5,0.5837715051599383,308.0
2020,Nissan,Versa S CVT,17998,18000,4,0.5622862497071914,0.8200410020501026,0.0,0.5833840504393456,309.0
2022,Hyundai,Kona SE FWD Automatic,19998,16000,2,0.4685874912157415,0.840042002100105,0.5,0.5831650953594765,310.5
2022,Nissan,Sentra S CVT,19998,16000,2,0.4685874912157415,0.840042002100105,0.5,0.5831650953594765,310.5
2023,Nissan,Sentra SV,21000,15000,1,0.4216444132115249,0.8500425021251062,0.75,0.5829993985644468,312.0
2024,Hyundai,Elantra SEL IVT,21998,14000,0,0.3748887327242916,0.8600430021501075,1.0,0.5829461402796071,313.0
2024,Hyundai,Venue Limited IVT,21900,15000,0,0.3794799718903725,0.8500425021251062,1.0,0.5827007337717554,314.0
2021,Nissan,Versa S CVT,16998,36000,3,0.6091356289529164,0.64003200160008,0.25,0.5824909778517738,315.0
2023,Hyundai,Elantra SEL IVT,20600,19000,1,0.440384164909815,0.8100405020251013,0.75,0.5822426495534194,316.0
2020,Kia,Rio S Sedan IVT,12596,69000,4,0.8153665963925978,0.3100155007750387,0.0,0.5822246080680703,317.0
2022,Kia,Sportage LX FWD,18860,27000,2,0.5219020847973765,0.7300365018250912,0.5,0.5821522014259533,318.0
2020,Nissan,Versa SV CVT,14950,47000,4,0.7050831576481611,0.5300265013250662,0.0,0.5820578449864164,319.0
2022,Nissan,Sentra SV CVT,20998,7000,2,0.4217381119700163,0.9300465023251162,0.5,0.5820568178795447,320.0
2023,Nissan,Kicks SV,21998,6000,1,0.3748887327242916,0.9400470023501175,0.75,0.5819473403396103,321.0
2023,Hyundai,Venue SEL IVT,19331,31000,1,0.49983602717263986,0.6900345017250862,0.75,0.5819119668211097,322.0
2024,Nissan,Sentra SV,22998,5000,0,0.3280393534785664,0.9500475023751187,1.0,0.5818378627996754,323.0
2022,Toyota,Corolla LE CVT,20900,8000,2,0.4263293511360975,0.920046002300115,0.5,0.581811411371693,324.0
2022,Chevrolet,Trax LS FWD,21222,5000,2,0.411243851018974,0.9500475023751187,0.5,0.5817605613239201,325.0
2023,Nissan,Sentra SV,19444,30000,1,0.494542047317873,0.7000350017500875,0.75,0.5817357289157501,326.0
2021,Hyundai,Kona SE AWD Automatic,15000,55000,3,0.7027406886858749,0.45002250112505626,0.25,0.5816511635490419,327.0
2024,Hyundai,Elantra SEL IVT,22900,6000,0,0.33263059264464756,0.9400470023501175,1.0,0.5815924562918238,328.0
2020,Kia,Soul LX IVT,13909,57000,4,0.7538533614429608,0.43002150107505377,0.0,0.5813184671882925,329.0
2023,Nissan,Sentra SV,19998,25000,1,0.4685874912157415,0.7500375018750938,0.75,0.5811637452919729,330.0
2021,Chevrolet,Spark 1LT CVT,14599,59000,3,0.7215272897634106,0.4100205010250513,0.25,0.5809225241655618,331.0
2023,Chevrolet,Malibu LS with 1LS,21304,13000,1,0.40740220192082455,0.8700435021751087,0.75,0.5804543718050272,332.0
2020,Chevrolet,Trax LT FWD,17998,19000,4,0.5622862497071914,0.8100405020251013,0.0,0.5803839004318452,333.0
2021,Kia,Forte LXS IVT,16968,37000,3,0.610541110330288,0.6300315015750788,0.25,0.5803341166706965,334.0
2021,Chevrolet,Trax LS FWD,18998,18000,3,0.5154368704614665,0.8200410020501026,0.25,0.5802744228919107,335.0
2022,Volkswagen,Passat 2.0T SE,19999,17000,2,0.4685406418364957,0.8300415020751037,0.5,0.5801368357244285,336.0
2023,Nissan,Sentra SV,21317,13000,1,0.40679315999063004,0.8700435021751087,0.75,0.5800889466469106,337.0
2023,Nissan,Sentra SV,20998,16000,1,0.4217381119700163,0.840042002100105,0.75,0.5800554678120413,338.0
2020,Chevrolet,Sonic 5dr HB LT w/1FL,14599,51000,4,0.7215272897634106,0.49002450122506125,0.0,0.5799237242255647,339.0
2022,Kia,Soul LX IVT,15000,64000,2,0.7027406886858749,0.360018000900045,0.5,0.5796498134815385,340.0
2022,Kia,Sportage LX FWD,19495,22000,2,0.492152728976341,0.7800390019500976,0.5,0.5793033379708339,341.0
2020,Kia,Soul S IVT,18998,10000,4,0.5154368704614665,0.9000450022501125,0.0,0.5792756229519136,342.0
2021,Chevrolet,Spark 1LT CVT,14998,56000,3,0.7028343874443663,0.44002200110005496,0.25,0.5787072327966363,343.0
2021,Chevrolet,Malibu 4dr Sedan LS w/1FL,16920,38000,3,0.612789880534083,0.6200310015500775,0.25,0.5786832287854731,344.0
2021,Hyundai,Elantra SEL IVT,17988,28000,3,0.5627547434996487,0.72003600180009,0.25,0.5786636466398163,345.0
2020,Kia,Sportage LX AWD,15499,43000,4,0.679362848442258,0.5700285014250712,0.0,0.5786262594928762,346.0
2020,Nissan,Versa SV CVT,13795,59000,4,0.7591941906769735,0.4100205010250513,0.0,0.5785226647136994,347.0
2020,Chevrolet,Trax LS FWD,16998,29000,4,0.6091356289529164,0.7100355017750888,0.0,0.5784920279042765,348.0
2022,Hyundai,Kona SEL FWD Automatic,19313,24000,2,0.500679315999063,0.760038001900095,0.5,0.5784189901694663,349.0
2020,Kia,Soul LX IVT,15400,44000,4,0.6840009369875848,0.56002800140007,0.0,0.5784089626125719,350.0
2022,Kia,Soul GT-Line IVT,19000,27000,2,0.5153431717029748,0.7300365018250912,0.5,0.5782168535693123,351.0
2020,Kia,Soul LX IVT,14985,48000,4,0.7034434293745608,0.520026001300065,0.0,0.578073858014756,352.0
2021,Mitsubishi,Outlander Sport ES 2.0 FWD CVT,12999,75000,3,0.7964862965565707,0.2500125006250312,0.25,0.5778955281214517,353.0
2023,Volkswagen,Jetta Sport Automatic,22362,4000,1,0.35783555867884753,0.96004800240012,0.75,0.5777157359273446,354.0
2021,Hyundai,Kona SE FWD Automatic,14720,59000,3,0.7158585148746779,0.4100205010250513,0.25,0.5775212592323221,355.0
2021,Chevrolet,Spark 1LT CVT,14934,57000,3,0.7058327477160928,0.43002150107505377,0.25,0.5775060989521718,356.0
2022,Chevrolet,Trax LT FWD,20524,13000,2,0.44394471773249,0.8700435021751087,0.5,0.5773798812920267,357.0
2021,Nissan,Kicks S,18995,19000,3,0.5155774185992035,0.8100405020251013,0.25,0.5773586017670524,358.0
2020,Nissan,Sentra SV CVT,17999,20000,4,0.5622394003279456,0.8000400020001001,0.0,0.5773556407967974,359.0
2022,Chevrolet,Trax LT AWD,19998,18000,2,0.4685874912157415,0.8200410020501026,0.5,0.5771647953444756,360.0
2023,Hyundai,Elantra SEL IVT,20674,20000,1,0.43691731084563123,0.8000400020001001,0.75,0.5771623871074087,361.0
2023,Hyundai,Elantra SEL IVT,20998,17000,1,0.4217381119700163,0.8300415020751037,0.75,0.577055317804541,362.0
2022,Hyundai,Kona SEL FWD Automatic,20977,9000,2,0.4227219489341767,0.9100455022751137,0.5,0.5766468200430401,363.0
2023,Volkswagen,Jetta Sport Automatic,22189,6000,1,0.3659405012883581,0.9400470023501175,0.75,0.5765784014780502,364.0
2023,Chevrolet,Trailblazer LT FWD,22520,3000,1,0.3504333567580231,0.9700485024251213,0.75,0.5762745647823502,365.0
2021,Nissan,Sentra SV CVT,19998,10000,3,0.4685874912157415,0.9000450022501125,0.25,0.5761659954044787,366.0
2022,Jeep,Renegade Latitude 4WD,20995,9000,2,0.42187866010775354,0.9100455022751137,0.5,0.5761408467471862,367.0
2022,Nissan,Sentra S CVT,20998,9000,2,0.4217381119700163,0.9100455022751137,0.5,0.5760565178645439,368.0
2023,Kia,Soul LX IVT,21995,8000,1,0.3750292808620286,0.920046002300115,0.75,0.5760313692072516,369.0
2023,Hyundai,Venue SEL IVT,21998,8000,1,0.3748887327242916,0.920046002300115,0.75,0.5759470403246094,370.0
2023,Nissan,Kicks S,21999,8000,1,0.37484188334504576,0.920046002300115,0.75,0.575918930697062,371.0
2021,Chevrolet,Spark 1LT CVT,14998,57000,3,0.7028343874443663,0.43002150107505377,0.25,0.5757070827891358,372.0
2023,Mitsubishi,Outlander Sport ES 2.0 AWC,21900,9000,1,0.3794799718903725,0.9100455022751137,0.75,0.5757016338167575,373.0
2021,Kia,Forte LXS IVT,17998,29000,3,0.5622862497071914,0.7100355017750888,0.25,0.5753824003568415,374.0
2022,Hyundai,Sonata SE,17500,42000,2,0.5856172405715625,0.5800290014500724,0.5,0.5753790447779593,375.0
2023,Volkswagen,Jetta Sport Automatic,21489,13000,1,0.3987350667603655,0.8700435021751087,0.75,0.575254090708752,376.0
2021,Hyundai,Venue SE IVT,17900,30000,3,0.5668774888732724,0.7000350017500875,0.25,0.5751369938489898,377.0
2024,Hyundai,Elantra SEL IVT,23765,163,0,0.29210587959709544,0.9984199209960498,1.0,0.5747895040570722,378.0
2023,Chevrolet,Malibu LT,19800,29000,1,0.47786366830639504,0.7100355017750888,0.75,0.5747288515163635,379.0
2021,Kia,Soul LX IVT,15998,48000,3,0.6559850081986414,0.520026001300065,0.25,0.5745988053092044,380.0
2023,Nissan,Altima 2.5 SV FWD,19388,33000,1,0.49716561255563363,0.6700335016750838,0.75,0.5743094180359053,381.0
2023,Hyundai,Elantra SEL IVT,19500,32000,1,0.49191848208011235,0.680034001700085,0.75,0.5741612897580929,382.0
2023,Nissan,Sentra SV,20998,18000,1,0.4217381119700163,0.8200410020501026,0.75,0.5740551677970406,383.5
2023,Nissan,Sentra SV,20998,18000,1,0.4217381119700163,0.8200410020501026,0.75,0.5740551677970406,383.5
2024,Hyundai,Venue Limited IVT,23500,3000,0,0.3045209650972125,0.9700485024251213,1.0,0.5737271297858639,385.0
2023,Jeep,Renegade Latitude,22079,8000,1,0.37109393300538773,0.920046002300115,0.75,0.5736701604932672,386.0
2023,Chevrolet,Malibu RS,20800,20000,1,0.43101428906066985,0.8000400020001001,0.75,0.573620574036432,387.0
2020,Kia,Soul LX IVT,15998,40000,4,0.6559850081986414,0.600030001500075,0.0,0.5736000053692073,388.5
2020,Nissan,Versa S Manual,15998,40000,4,0.6559850081986414,0.600030001500075,0.0,0.5736000053692073,388.5
2020,Volkswagen,Jetta S Automatic,18998,12000,4,0.5154368704614665,0.88004400220011,0.0,0.5732753229369129,390.0
2020,Honda,Fit LX CVT,16656,34000,4,0.6251581166549542,0.6600330016500825,0.0,0.5731047704879972,391.0
2022,Nissan,Sentra SV CVT,20998,10000,2,0.4217381119700163,0.9000450022501125,0.5,0.5730563678570436,392.0
2023,Nissan,Sentra SV,21998,9000,1,0.3748887327242916,0.9100455022751137,0.75,0.5729468903171091,393.5
2023,Nissan,Sentra SV,21998,9000,1,0.3748887327242916,0.9100455022751137,0.75,0.5729468903171091,393.5
2022,Nissan,Kicks SV,17800,40000,2,0.571562426797845,0.600030001500075,0.5,0.5729464565287294,395.0
2021,Jeep,Renegade Sport 4WD,16700,42000,3,0.6230967439681425,0.5800290014500724,0.25,0.5728667468159072,396.0
2020,Chevrolet,Sonic 5dr HB LT w/1FL,13998,59000,4,0.7496837666900913,0.4100205010250513,0.0,0.5728164103215702,397.0
2021,Chevrolet,Trax LS AWD,19268,18000,3,0.5027875380651206,0.8200410020501026,0.25,0.5726848234541031,398.0
2021,Kia,Forte GT Manual,19695,14000,3,0.48278285312719604,0.8600430021501075,0.25,0.5726826125213499,399.0
2020,Chevrolet,Trax LS FWD,16998,31000,4,0.6091356289529164,0.6900345017250862,0.0,0.5724917278892757,400.0
2020,Chevrolet,Bolt EV Premier,17749,24000,4,0.573951745139377,0.760038001900095,0.0,0.5723824476536546,401.0
2024,Chevrolet,Malibu LT,23548,3000,0,0.3022721948934177,0.9700485024251213,1.0,0.572377867663587,402.0
2022,Nissan,Sentra SV CVT,21998,950,2,0.3748887327242916,0.9905495274763738,0.5,0.5720980978774871,403.0
2021,Kia,Soul S IVT,14700,61000,3,0.7167955024595924,0.3900195009750488,0.25,0.5720831517682701,404.0
2024,Chevrolet,Trax LT FWD,23802,727,0,0.29037245256500355,0.9927796389819491,1.0,0.5720573632335868,405.0
2022,Hyundai,Sonata SEL,20500,15000,2,0.4450691028343874,0.8500425021251062,0.5,0.5720542123381643,406.0
2021,Kia,Forte LXS IVT,15135,57000,3,0.6964160224877021,0.43002150107505377,0.25,0.5718560638151374,407.0
2022,Chevrolet,Malibu LT,18800,31000,2,0.52471304755212,0.6900345017250862,0.5,0.5718381790487979,408.0
2023,Mitsubishi,Outlander Sport ES 2.0 AWC,22800,2000,1,0.3373155305692199,0.9800490024501225,0.75,0.5714040190765687,409.0
2024,Hyundai,Elantra SE IVT,23585,3000,0,0.30053876786132583,0.9700485024251213,1.0,0.5713378114443319,410.0
2021,Chevrolet,Trax LS AWD,18998,21000,3,0.5154368704614665,0.7900395019750988,0.25,0.5712739728694095,411.0
2021,Nissan,Kicks S,17505,35000,3,0.5853829936753339,0.6500325016250812,0.25,0.5712395466927247,412.0
2021,Volkswagen,Jetta S Automatic,19107,20000,3,0.5103302881236824,0.8000400020001001,0.25,0.5712101734742394,413.0
2021,Kia,Forte LXS IVT,14420,64000,3,0.7299133286483954,0.360018000900045,0.25,0.5709533974590508,414.0
2022,Toyota,Corolla LE CVT,19899,21000,2,0.47322557976106827,0.7900395019750988,0.5,0.5709471984491705,415.0
2022,Kia,Forte LXS IVT,18300,36000,2,0.5481377371749825,0.64003200160008,0.5,0.5708922427850135,416.0
2022,Hyundai,Accent SE,19909,21000,2,0.472757085968611,0.7900395019750988,0.5,0.5706661021736963,417.0
2021,Buick,Encore GX Preferred AWD,17207,38000,3,0.5993441086905598,0.6200310015500775,0.25,0.5706157656793591,418.0
