Year,Make,Model,Price,Miles,Rating,Source
2021,Jeep,Cherokee,27990.0,27484,TrailHawk Sport Utility 4D,Source.CARVANA
2022,Ford,Maverick,26990.0,28711,XL SuperCrew Pickup 4D 4 1/2 ft,Source.CARVANA
2021,Volkswagen,ID.4,26990.0,17601,1st Edition Sport Utility 4D,Source.CARVANA
2019,Hyundai,Veloster,20590.0,53066,Turbo Ultimate Coupe 3D,Source.CARVANA
2015,BMW,4 Series,20990.0,57364,428i xDrive Coupe 2D,Source.CARVANA
2019,Ford,F150 Super Cab,30590.0,58001,XLT Pickup 4D 6 1/2 ft,Source.CARVANA
2022,MINI,Hardtop 2 Door,24990.0,10151,Cooper SE Hatchback 2D,Source.CARVANA
2013,BMW,5 Series,17590.0,73993,535i xDrive Sedan 4D,Source.CARVANA
2019,Audi,Q5,24990.0,62069,Premium Plus Sport Utility 4D,Source.CARVANA
2021,Volvo,XC60,34590.0,19004,T5 R-Design Sport Utility 4D,Source.CARVANA
2022,Rivian,R1T,62990.0,18720,Adventure Pickup 4D 4 1/2 ft,Source.CARVANA
2023,BMW,i4,47990.0,6521,eDrive40 Coupe 4D,Source.CARVANA
2023,Ford,Mustang MACH-E,42990.0,3445,GT Sport Utility 4D,Source.CARVANA
2021,Subaru,WRX,35990.0,32695,STI Sedan 4D,Source.CARVANA
2019,BMW,5 Series,27990.0,40247,530e iPerformance Sedan 4D,Source.CARVANA
2018,Audi,Q7,26990.0,50880,2.0T Premium Sport Utility 4D,Source.CARVANA
2017,Ford,F150 SuperCrew Cab,29990.0,45907,XLT Pickup 4D 5 1/2 ft,Source.CARVANA
2019,Ram,1500 Classic Regular Cab,22590.0,49421,Tradesman Pickup 2D 8 ft,Source.CARVANA
2017,MINI,Hardtop 4 Door,19990.0,43940,Cooper S Hatchback 4D,Source.CARVANA
2013,Mercedes-Benz,SL-Class,38990.0,20256,SL 550 Roadster 2D,Source.CARVANA
2016,MINI,Clubman,18990.0,53198,Cooper S Hatchback 4D,Source.CARVANA
2021,Cadillac,XT4,26590.0,41988,Luxury Sport Utility 4D,Source.CARVANA
2016,Ford,Mustang,18990.0,83501,V6 Coupe 2D,Source.CARVANA
2022,Ford,F150 Regular Cab,30590.0,22127,XL Pickup 2D 6 1/2 ft,Source.CARVANA
2018,BMW,5 Series,32990.0,69127,M550i xDrive Sedan 4D,Source.CARVANA
2018,Honda,Accord,24990.0,43290,Sport Sedan 4D,Source.CARVANA
2012,Toyota,Tacoma Double Cab,27990.0,63509,Pickup 4D 5 ft,Source.CARVANA
2020,Jeep,Gladiator,32590.0,29867,Sport S Pickup 4D 5 ft,Source.CARVANA
2019,Lincoln,MKC,26990.0,12369,Reserve Sport Utility 4D,Source.CARVANA
2017,Ford,F150 SuperCrew Cab,32990.0,109191,King Ranch Pickup 4D 5 1/2 ft,Source.CARVANA
2021,GMC,Canyon Crew Cab,35590.0,25532,AT4 Pickup 4D 5 ft,Source.CARVANA
2020,Lexus,ES,38990.0,21376,ES 350 Ultra Luxury Sedan 4D,Source.CARVANA
2015,Hyundai,Azera,17590.0,49110,Limited Sedan 4D,Source.CARVANA
2020,FIAT,124 Spider,27590.0,5933,Lusso Convertible 2D,Source.CARVANA
2018,BMW,3 Series,22990.0,54263,330e iPerformance Sedan 4D,Source.CARVANA
2016,Lincoln,MKZ,23590.0,32543,Black Label Sedan 4D,Source.CARVANA
2018,BMW,X1,22990.0,50997,xDrive28i Sport Utility 4D,Source.CARVANA
2020,Toyota,Tacoma Double Cab,36590.0,38930,TRD Sport Pickup 4D 5 ft,Source.CARVANA
2016,Chevrolet,Silverado 1500 Double Cab,31990.0,35191,Z71 LT Pickup 4D 6 1/2 ft,Source.CARVANA
2020,Nissan,Pathfinder,28590.0,6993,SV Sport Utility 4D,Source.CARVANA
2020,Subaru,Forester,26990.0,34630,Sport SUV 4D,Source.CARVANA
2018,BMW,3 Series,37990.0,27174,340i xDrive Sedan 4D,Source.CARVANA
2018,Subaru,Impreza,20990.0,40729,2.0i Sport Sedan 4D,Source.CARVANA
2021,BMW,2 Series,39990.0,9725,M240i Coupe 2D,Source.CARVANA
2018,Mercedes-Benz,C-Class,24590.0,43021,C 300 Sedan 4D,Source.CARVANA
2015,Chevrolet,Impala,21990.0,25738,LTZ Sedan 4D,Source.CARVANA
2020,Nissan,Sentra,19990.0,39799,SV Sedan 4D,Source.CARVANA
2017,Chevrolet,Camaro,28590.0,21920,LT Coupe 2D,Source.CARVANA
2022,Nissan,Altima,24590.0,19997,2.5 SR Sedan 4D,Source.CARVANA
2018,Porsche,Panamera,46990.0,49588,4 Sedan 4D,Source.CARVANA
2021,Toyota,Corolla,22990.0,30663,SE Nightshade Edition Sedan 4D,Source.CARVANA
2018,Jeep,Grand Cherokee,23990.0,69617,Altitude Sport Utility 4D,Source.CARVANA
2020,Land Rover,Range Rover,61590.0,39061,P525 HSE LWB Sport Utility 4D,Source.CARVANA
2019,Audi,Q7,30590.0,40015,45 TFSI Premium Sport Utility 4D,Source.CARVANA
2013,Land Rover,Range Rover,30990.0,54447,Supercharged Sport Utility 4D,Source.CARVANA
2020,Jeep,Wrangler Unlimited,26590.0,103414,Sport S Sport Utility 4D,Source.CARVANA
2015,Chevrolet,Silverado 1500 Crew Cab,28990.0,66154,Z71 LT Pickup 4D 5 3/4 ft,Source.CARVANA
2019,Ford,Mustang,24990.0,33133,EcoBoost Coupe 2D,Source.CARVANA
2023,Chevrolet,Colorado Crew Cab,40990.0,9387,Z71 Pickup 4D 5 ft,Source.CARVANA
2017,Tesla,Model S,32990.0,26616,90D Sedan 4D,Source.CARVANA
2020,Toyota,Yaris Hatchback,22990.0,5905,LE Sedan 4D,Source.CARVANA
2020,Honda,Fit,20990.0,19899,LX Hatchback 4D,Source.CARVANA
2016,Mercedes-Benz,C-Class,22590.0,45054,C 300 Sedan 4D,Source.CARVANA
2020,Honda,Civic,21990.0,24381,LX Sedan 4D,Source.CARVANA
2020,Subaru,WRX,28590.0,31895,Limited Sedan 4D,Source.CARVANA
2017,Land Rover,Range Rover Sport,38990.0,38359,HSE Dynamic Sport Utility 4D,Source.CARVANA
2017,Acura,RLX,24590.0,54850,Technology Pkg Sedan 4D,Source.CARVANA
2019,Honda,Accord,23990.0,55766,Sport Sedan 4D,Source.CARVANA
2021,Tesla,Model Y,31990.0,43318,Long Range Sport Utility 4D,Source.CARVANA
2020,Jeep,Grand Cherokee,31990.0,17985,Altitude Sport Utility 4D,Source.CARVANA
2023,Jeep,Renegade,28590.0,12295,Trailhawk Sport Utility 4D,Source.CARVANA
2019,Toyota,Camry,26590.0,58063,XSE Sedan 4D,Source.CARVANA
2022,Tesla,Model Y,37990.0,31425,Performance Sport Utility 4D,Source.CARVANA
2018,Nissan,Altima,19990.0,56091,3.5 SL Sedan 4D,Source.CARVANA
2023,Land Rover,Defender 110,67990.0,25542,30th Anniversary Edition Sport Utility 4D,Source.CARVANA
2019,Volvo,XC90,32990.0,50190,T6 R-Design Sport Utility 4D,Source.CARVANA
2015,Mercedes-Benz,C-Class,20590.0,33392,C 300 Sedan 4D,Source.CARVANA
2017,Chevrolet,Corvette,46990.0,16596,Stingray Z51 Coupe 2D,Source.CARVANA
2019,Chevrolet,Blazer,20590.0,74635,1LT Sport Utility 4D,Source.CARVANA
2023,Ford,Maverick,29590.0,8157,XLT Pickup 4D 4 1/2 ft,Source.CARVANA
2018,Honda,Accord,21990.0,86198,Sport Sedan 4D,Source.CARVANA
2021,Lexus,ES,35590.0,26548,ES 350 F SPORT Sedan 4D,Source.CARVANA
2018,Toyota,Tacoma Double Cab,33590.0,50465,TRD Sport Pickup 4D 6 ft,Source.CARVANA
2013,Toyota,Corolla,15990.0,56389,S Sedan 4D,Source.CARVANA
2019,BMW,X3,25590.0,51318,sDrive30i Sport Utility 4D,Source.CARVANA
2015,Chevrolet,Impala,17990.0,43901,LT Sedan 4D,Source.CARVANA
2020,GMC,Acadia,28590.0,37418,SLT Sport Utility 4D,Source.CARVANA
2021,Subaru,WRX,27990.0,26737,Premium Sedan 4D,Source.CARVANA
2022,Toyota,Tacoma Access Cab,28590.0,52240,SR Pickup 4D 6 ft,Source.CARVANA
2010,Honda,Ridgeline,20590.0,74447,RTL Pickup 4D 5 ft,Source.CARVANA
2023,Ford,Edge,33990.0,14296,ST-Line Sport Utility 4D,Source.CARVANA
2023,Honda,HR-V,27990.0,19482,Sport SUV 4D,Source.CARVANA
2020,MAZDA,MAZDA6,23990.0,47531,Grand Touring Reserve Sedan 4D,Source.CARVANA
2013,BMW,X1,17590.0,47397,xDrive35i Sport Utility 4D,Source.CARVANA
2018,BMW,X3,31590.0,54216,M40i Sport Utility 4D,Source.CARVANA
2019,Volvo,XC40,28990.0,37952,T5 Inscription Sport Utility 4D,Source.CARVANA
2016,Ford,F150 SuperCrew Cab,27590.0,69681,XLT Pickup 4D 5 1/2 ft,Source.CARVANA
2017,Land Rover,Range Rover Sport,33990.0,48307,HSE Dynamic Sport Utility 4D,Source.CARVANA
2013,Mercedes-Benz,SL-Class,34990.0,40828,SL 550 Roadster 2D,Source.CARVANA
2018,Subaru,WRX,28990.0,22681,Limited Sedan 4D,Source.CARVANA
2016,Chevrolet,Corvette,52590.0,11035,Stingray Z51 Coupe 2D,Source.CARVANA
2016,BMW,X1,21990.0,45849,xDrive28i Sport Utility 4D,Source.CARVANA
2019,Cadillac,XT5,26590.0,41767,Luxury Sport Utility 4D,Source.CARVANA
2016,Ford,F150 SuperCrew Cab,30590.0,49910,XLT Pickup 4D 5 1/2 ft,Source.CARVANA
2021,BMW,5 Series,37990.0,19828,530e xDrive Sedan 4D,Source.CARVANA
2013,INFINITI,G,16590.0,66203,G37 Journey Sedan 4D,Source.CARVANA
2017,Mercedes-Benz,E-Class,22990.0,78207,E 300 Sedan 4D,Source.CARVANA
2019,Volkswagen,e-Golf,19990.0,11831,SE Hatchback Sedan 4D,Source.CARVANA
2022,Tesla,Model X,69990.0,14359,Long Range Sport Utility 4D,Source.CARVANA
2020,Toyota,4Runner,36590.0,31894,SR5 Premium Sport Utility 4D,Source.CARVANA
2018,Honda,Accord,24590.0,38825,Sport Sedan 4D,Source.CARVANA
2022,Lexus,ES,38590.0,32466,ES 300h F SPORT Sedan 4D,Source.CARVANA
2021,Honda,Civic,24590.0,18251,LX Sedan 4D,Source.CARVANA
2019,Mitsubishi,Eclipse Cross,18990.0,46444,LE Sport Utility 4D,Source.CARVANA
2016,Audi,A3,19990.0,35882,1.8T Premium Sedan 4D,Source.CARVANA
2019,Ford,Mustang,27990.0,25287,EcoBoost Coupe 2D,Source.CARVANA
2019,Audi,A3,21990.0,52238,Premium Sedan 4D,Source.CARVANA
2023,MINI,Hardtop 2 Door,26990.0,3681,Cooper SE Hatchback 2D,Source.CARVANA
2020,Cadillac,XT6,31990.0,46591,Premium Luxury Sport Utility 4D,Source.CARVANA
2011,INFINITI,EX,16590.0,49176,EX35 Journey Sport Utility 4D,Source.CARVANA
2021,Jeep,Grand Cherokee L,34590.0,39235,Limited Sport Utility 4D,Source.CARVANA
2021,Mercedes-Benz,E-Class,58990.0,11345,E 450 4MATIC Wagon 4D,Source.CARVANA
2022,Tesla,Model 3,29990.0,89456,Performance Sedan 4D,Source.CARVANA
2021,Jeep,Wrangler Unlimited,32590.0,26072,Sport SUV 4D,Source.CARVANA
2016,Ford,F150 SuperCrew Cab,29590.0,47141,XLT Pickup 4D 5 1/2 ft,Source.CARVANA
2019,Lexus,ES,28990.0,65346,ES 350 Luxury Sedan 4D,Source.CARVANA
2014,MINI,Countryman,16990.0,54225,Cooper S ALL4 Hatchback 4D,Source.CARVANA
2021,Land Rover,Range Rover,59590.0,61175,P525 HSE Westminster Edition LWB Sport Utility 4D,Source.CARVANA
2021,Honda,Civic,24590.0,43821,EX Sedan 4D,Source.CARVANA
2021,Ford,Ranger SuperCrew,32990.0,32444,XLT Pickup 4D 5 ft,Source.CARVANA
2016,Lexus,ES,23990.0,45414,ES 350 Sedan 4D,Source.CARVANA
2017,Ford,F150 SuperCrew Cab,43990.0,81069,Raptor Pickup 4D 5 1/2 ft,Source.CARVANA
2018,Toyota,C-HR,18990.0,70530,XLE Sport Utility 4D,Source.CARVANA
2018,Honda,Accord,25990.0,37803,Touring Sedan 4D,Source.CARVANA
2023,Jeep,Gladiator,38590.0,631,Sport Pickup 4D 5 ft,Source.CARVANA
2016,Mercedes-Benz,GLE,22990.0,66309,GLE 350 Sport Utility 4D,Source.CARVANA
2021,Ford,Ranger SuperCrew,29590.0,45484,XLT Pickup 4D 5 ft,Source.CARVANA
2020,Toyota,Camry,26990.0,42940,XSE Sedan 4D,Source.CARVANA
2018,Toyota,4Runner,32590.0,108690,TRD Off-Road Premium Sport Utility 4D,Source.CARVANA
2020,Toyota,Camry,22990.0,40272,LE Sedan 4D,Source.CARVANA
2023,Kia,K5,28990.0,33358,GT-Line Sedan 4D,Source.CARVANA
2019,Ford,Ranger SuperCrew,31990.0,11432,XLT Pickup 4D 5 ft,Source.CARVANA
2021,Lexus,RX,38990.0,21262,RX 350 Sport Utility 4D,Source.CARVANA
2019,Jeep,Grand Cherokee,27990.0,50510,Overland Sport Utility 4D,Source.CARVANA
2017,MINI,Convertible,23990.0,20166,Cooper S Convertible 2D,Source.CARVANA
2023,Kia,Sportage,31990.0,22547,SX Prestige Sport Utility 4D,Source.CARVANA
2022,Acura,MDX,52590.0,19881,Type S Sport Utility 4D,Source.CARVANA
2021,Kia,K5,22990.0,29385,LXS Sedan 4D,Source.CARVANA
2014,Jeep,Grand Cherokee,16590.0,110955,Overland Sport Utility 4D,Source.CARVANA
2018,Ford,Taurus,16590.0,96656,Limited Sedan 4D,Source.CARVANA
2017,MINI,Convertible,21990.0,10676,Cooper Convertible 2D,Source.CARVANA
2021,Honda,Civic,23590.0,45614,Sport Sedan 4D,Source.CARVANA
2021,Jeep,Grand Cherokee,26590.0,27315,Laredo E Sport Utility 4D,Source.CARVANA
2020,Toyota,Yaris Hatchback,20990.0,27234,LE Sedan 4D,Source.CARVANA
2023,Honda,Civic,28990.0,14940,EX-L Hatchback 4D,Source.CARVANA
2017,Volkswagen,Jetta,17990.0,35029,1.4T SE Sedan 4D,Source.CARVANA
2013,INFINITI,G,16990.0,74693,G37x Sedan 4D,Source.CARVANA
2019,Toyota,Tacoma Double Cab,34590.0,31089,TRD Sport Pickup 4D 5 ft,Source.CARVANA
2022,Chrysler,300,25590.0,29906,300 Touring Sedan 4D,Source.CARVANA
2019,MINI,Convertible,23990.0,35230,Cooper S Convertible 2D,Source.CARVANA
2021,Honda,Passport,32590.0,10356,EX-L Sport Utility 4D,Source.CARVANA
2022,Jeep,Grand Cherokee,29990.0,42813,Laredo X Sport Utility 4D,Source.CARVANA
2017,Lexus,ES,27990.0,23398,ES 350 Sedan 4D,Source.CARVANA
2021,Subaru,WRX,27990.0,38710,Premium Sedan 4D,Source.CARVANA
2017,Honda,Ridgeline,27590.0,36360,RTL Pickup 4D 5 ft,Source.CARVANA
2023,Dodge,Challenger,31990.0,12255,GT Coupe 2D,Source.CARVANA
2014,Jeep,Grand Cherokee,18590.0,102410,Summit Sport Utility 4D,Source.CARVANA
2018,MAZDA,MX-5 Miata RF,26590.0,13195,Grand Touring Convertible 2D,Source.CARVANA
2021,Land Rover,Discovery Sport,32990.0,30144,SE Sport Utility 4D,Source.CARVANA
2016,Volkswagen,Touareg,18990.0,87176,VR6 Sport SUV 4D,Source.CARVANA
2018,Honda,Accord,25590.0,47972,Touring Sedan 4D,Source.CARVANA
2021,MINI,Clubman,25990.0,44525,Cooper S Hatchback 4D,Source.CARVANA
2016,Ford,Mustang,19590.0,74016,V6 Coupe 2D,Source.CARVANA
2017,Mercedes-Benz,C-Class,22590.0,59845,C 300 4MATIC Sedan 4D,Source.CARVANA
2020,Kia,Optima,23990.0,31949,SX Sedan 4D,Source.CARVANA
2017,Ford,Fiesta,18990.0,25461,Titanium Sedan 4D,Source.CARVANA
2021,Volkswagen,Jetta,19990.0,28123,1.4T S Sedan 4D,Source.CARVANA
2022,Honda,Civic,26590.0,47145,Sport Sedan 4D,Source.CARVANA
2022,Hyundai,Santa Cruz,25590.0,75002,SEL Pickup 4D 4 ft,Source.CARVANA
2021,Volkswagen,Atlas,27590.0,64585,SE 4Motion w/Tech Pkg Sport Utility 4D,Source.CARVANA
2021,Toyota,4Runner,36590.0,40115,SR5 Sport Utility 4D,Source.CARVANA
2014,Volvo,S60,14990.0,75951,T5 Premier Sedan 4D,Source.CARVANA
2022,Ram,1500 Crew Cab,29990.0,84467,Big Horn Pickup 4D 5 1/2 ft,Source.CARVANA
2019,Mercedes-Benz,E-Class,32990.0,26947,E 300 Sedan 4D,Source.CARVANA
2015,Lexus,GX,28590.0,90019,GX 460 Sport Utility 4D,Source.CARVANA
2021,Toyota,Highlander Hybrid,38990.0,35795,XLE Sport Utility 4D,Source.CARVANA
2020,Ford,Ranger SuperCrew,30590.0,48872,Lariat Pickup 4D 5 ft,Source.CARVANA
2021,Chevrolet,Blazer,32590.0,30552,RS Sport Utility 4D,Source.CARVANA
2021,Ford,Mustang,34990.0,27112,GT Coupe 2D,Source.CARVANA
2020,Toyota,Camry,24590.0,45656,XLE Sedan 4D,Source.CARVANA
2022,Ford,Bronco Sport,27990.0,13103,Sport Utility 4D,Source.CARVANA
2020,BMW,X1,27590.0,30403,sDrive28i Sport Utility 4D,Source.CARVANA
2021,Tesla,Model Y,34990.0,41264,Performance Sport Utility 4D,Source.CARVANA
2022,Mercedes-Benz,Mercedes-AMG GLC,54590.0,10716,GLC 43 4MATIC Sport Utility 4D,Source.CARVANA
2012,Jeep,Grand Cherokee,15990.0,83021,Laredo Sport Utility 4D,Source.CARVANA
2015,Lexus,GS,23990.0,73853,GS 350 Sedan 4D,Source.CARVANA
2019,Nissan,Sentra,17990.0,12354,S Sedan 4D,Source.CARVANA
2023,Toyota,RAV4,33990.0,32014,Limited Sport Utility 4D,Source.CARVANA
2016,Mercedes-Benz,E-Class,20990.0,60382,E 350 Sedan 4D,Source.CARVANA
2017,Chevrolet,Colorado Crew Cab,30990.0,31304,Z71 Pickup 4D 5 ft,Source.CARVANA
2020,GMC,Canyon Crew Cab,31990.0,56872,All Terrain Pickup 4D 5 ft,Source.CARVANA
2023,Honda,CR-V,34990.0,1968,EX-L Sport Utility 4D,Source.CARVANA
2015,Toyota,Tacoma Double Cab,28990.0,49005,PreRunner Pickup 4D 5 ft,Source.CARVANA
2021,Ford,Bronco Sport,25990.0,49983,Big Bend Sport Utility 4D,Source.CARVANA
2020,Tesla,Model 3,31990.0,37866,Performance Sedan 4D,Source.CARVANA
2019,Ram,1500 Crew Cab,40990.0,61655,Limited Pickup 4D 6 1/3 ft,Source.CARVANA
2014,Maserati,GranTurismo,35990.0,41883,Sport Coupe 2D,Source.CARVANA
2016,Mercedes-Benz,C-Class,20990.0,59659,C 300 4MATIC Sedan 4D,Source.CARVANA
2022,Volkswagen,Tiguan,32590.0,17519,SEL R-Line 4MOTION Sport Utility 4D,Source.CARVANA
2023,Toyota,Highlander,32990.0,29732,LE Sport Utility 4D,Source.CARVANA
2018,Toyota,Highlander,32990.0,48594,Limited Platinum Sport Utility 4D,Source.CARVANA
2018,Ram,1500 Quad Cab,24990.0,83974,Express Pickup 4D 6 1/3 ft,Source.CARVANA
2020,Jeep,Grand Cherokee,21590.0,76391,Laredo E Sport Utility 4D,Source.CARVANA
2019,Volvo,XC90,31990.0,38478,T5 Momentum Sport Utility 4D,Source.CARVANA
2021,Lincoln,Corsair,31590.0,39937,Grand Touring Sport Utility 4D,Source.CARVANA
2015,MINI,Convertible,16990.0,48581,Cooper Convertible 2D,Source.CARVANA
2021,Ford,Ranger SuperCrew,34590.0,4114,XLT Pickup 4D 5 ft,Source.CARVANA
2015,INFINITI,QX60,18990.0,67301,3.5 Sport Utility 4D,Source.CARVANA
2015,Jeep,Grand Cherokee,20590.0,86573,Overland Sport Utility 4D,Source.CARVANA
2023,Mercedes-Benz,Mercedes-EQ EQE,67990.0,4178,EQE 500 4MATIC Sedan 4D,Source.CARVANA
2020,Nissan,Altima,23590.0,15707,2.5 SR Sedan 4D,Source.CARVANA
2019,Audi,Q5,26990.0,42392,Premium Plus Sport Utility 4D,Source.CARVANA
2019,INFINITI,QX50,26990.0,32242,Essential Sport Utility 4D,Source.CARVANA
2019,Lexus,RX,36990.0,34853,RX 350L Sport Utility 4D,Source.CARVANA
2017,Jeep,Renegade,16990.0,75750,Trailhawk Sport Utility 4D,Source.CARVANA
2018,Tesla,Model 3,25990.0,60501,Long Range Sedan 4D,Source.CARVANA
2019,Ford,Flex,20590.0,88011,SEL Sport Utility 4D,Source.CARVANA
2018,Ford,Taurus,16990.0,81267,SEL Sedan 4D,Source.CARVANA
2020,Tesla,Model 3,28990.0,23081,Long Range Sedan 4D,Source.CARVANA
2017,Honda,Accord,23990.0,56262,Touring Sedan 4D,Source.CARVANA
2020,Audi,Q3,29590.0,16228,Premium Plus Sport Utility 4D,Source.CARVANA
2019,Chevrolet,Spark,17590.0,4609,1LT Hatchback 4D,Source.CARVANA
2018,Hyundai,Elantra GT,16590.0,69943,Hatchback 4D,Source.CARVANA
2022,Volvo,XC60,33990.0,34421,B5 Inscription Sport Utility 4D,Source.CARVANA
2017,MINI,Hardtop 4 Door,16590.0,88124,Cooper S Hatchback 4D,Source.CARVANA
2014,Cadillac,XTS,22990.0,28319,Luxury Collection Sedan 4D,Source.CARVANA
2016,Lincoln,MKC,21590.0,41569,Reserve Sport Utility 4D,Source.CARVANA
2018,Chevrolet,Colorado Crew Cab,28590.0,69413,Z71 Pickup 4D 5 ft,Source.CARVANA
2013,INFINITI,G,20590.0,30679,G37x Sedan 4D,Source.CARVANA
2023,Mercedes-Benz,C-Class,40990.0,11767,C 300 Sedan 4D,Source.CARVANA
2020,Mitsubishi,Outlander Sport,20590.0,44004,SP Sport Utility 4D,Source.CARVANA
2018,Land Rover,Range Rover Velar,35590.0,32275,S Sport Utility 4D,Source.CARVANA
2014,Jeep,Cherokee,15990.0,103140,TrailHawk Sport Utility 4D,Source.CARVANA
2023,Toyota,Corolla Cross,26990.0,16884,L Sport Utility 4D,Source.CARVANA
2023,Lexus,RX,52990.0,5505,RX 350 Premium Sport Utility 4D,Source.CARVANA
2022,Chevrolet,Colorado Crew Cab,37990.0,11826,Z71 Pickup 4D 5 ft,Source.CARVANA
2021,Volkswagen,ID.4,26990.0,21103,Pro S Sport Utility 4D,Source.CARVANA
2010,Toyota,Camry,15990.0,24373,LE Sedan 4D,Source.CARVANA
2018,BMW,X2,23990.0,60069,xDrive28i Sport Utility 4D,Source.CARVANA
2021,Lexus,NX,34990.0,18631,300 F SPORT SUV 4D,Source.CARVANA
2019,Jeep,Cherokee,22590.0,23429,Latitude Sport Utility 4D,Source.CARVANA
2019,Ford,F150 Super Cab,32990.0,33545,XLT Pickup 4D 6 1/2 ft,Source.CARVANA
2016,Chevrolet,Impala Limited,17590.0,32567,LS Sedan 4D,Source.CARVANA
2023,Nissan,Kicks,24590.0,17442,SR Sport Utility 4D,Source.CARVANA
2019,Hyundai,Veloster,17990.0,45066,2.0 Coupe 3D,Source.CARVANA
2021,Toyota,Camry,23990.0,65707,SE Sedan 4D,Source.CARVANA
2020,Honda,Accord,26990.0,30451,EX-L Sedan 4D,Source.CARVANA
2021,MAZDA,CX-30,22590.0,27671,Sport Utility 4D,Source.CARVANA
2021,Toyota,C-HR,22990.0,36669,LE Sport Utility 4D,Source.CARVANA
2019,Ford,Ranger SuperCrew,27990.0,45990,XLT Pickup 4D 5 ft,Source.CARVANA
2019,Ford,Ranger SuperCrew,23590.0,101924,XL Pickup 4D 5 ft,Source.CARVANA
2022,Volvo,XC40,36990.0,14385,T5 R-Design Sport Utility 4D,Source.CARVANA
2017,Tesla,Model S,33590.0,53236,100D Sedan 4D,Source.CARVANA
2021,Jeep,Grand Cherokee,27590.0,50059,Limited Sport Utility 4D,Source.CARVANA
2015,Audi,Q5,19990.0,52896,2.0T Premium Plus Sport Utility 4D,Source.CARVANA
2017,Honda,Accord,24990.0,20851,EX-L Coupe 2D,Source.CARVANA
2018,Toyota,4Runner,33990.0,42000,SR5 Sport Utility 4D,Source.CARVANA
2021,Toyota,Tacoma Double Cab,39590.0,48111,Limited Pickup 4D 5 ft,Source.CARVANA
2020,Ford,Mustang,31990.0,38618,GT Coupe 2D,Source.CARVANA
2016,Chevrolet,Colorado Crew Cab,25990.0,54817,Work Truck Pickup 4D 5 ft,Source.CARVANA
2021,Ford,F150 SuperCrew Cab,34990.0,41749,XL Pickup 4D 5 1/2 ft,Source.CARVANA
2020,Lincoln,Nautilus,32590.0,48856,Reserve Sport Utility 4D,Source.CARVANA
2020,Lincoln,MKZ,23990.0,74758,Hybrid Sedan 4D,Source.CARVANA
2020,Ford,Mustang,39590.0,20104,GT Premium Coupe 2D,Source.CARVANA
2012,Volkswagen,Jetta SportWagen,13990.0,81431,2.0L TDI Sport Wagon 4D,Source.CARVANA
2019,Volkswagen,e-Golf,19990.0,30205,SEL Premium Hatchback Sedan 4D,Source.CARVANA
2020,BMW,X1,28990.0,22217,sDrive28i Sport Utility 4D,Source.CARVANA
2021,BMW,X7,44990.0,65534,xDrive40i Sport Utility 4D,Source.CARVANA
2019,Ford,Ranger SuperCrew,25990.0,48456,XLT Pickup 4D 5 ft,Source.CARVANA
2019,BMW,X3,26990.0,44853,xDrive30i Sport Utility 4D,Source.CARVANA
2018,Honda,HR-V,22990.0,7383,LX Sport Utility 4D,Source.CARVANA
2023,Toyota,Corolla Hybrid,27990.0,15167,SE Sedan 4D,Source.CARVANA
2017,Ford,Mustang,37590.0,9476,GT Premium Coupe 2D,Source.CARVANA
2017,BMW,3 Series,19990.0,58920,320i xDrive Sedan 4D,Source.CARVANA
2023,Nissan,Altima,24590.0,15830,2.5 SV Sedan 4D,Source.CARVANA
2019,Volkswagen,Atlas,22590.0,73080,SE w/Tech Pkg Sport Utility 4D,Source.CARVANA
2019,Mitsubishi,Outlander Sport,15990.0,89239,ES Sport Utility 4D,Source.CARVANA
2020,Tesla,Model 3,25590.0,50394,Standard Range Plus Sedan 4D,Source.CARVANA
2021,GMC,Yukon XL,55990.0,78509,Denali Sport Utility 4D,Source.CARVANA
2017,Ford,F150 SuperCrew Cab,31590.0,51158,XLT Pickup 4D 5 1/2 ft,Source.CARVANA
2018,Honda,Accord,23590.0,63881,EX-L Sedan 4D,Source.CARVANA
2020,Toyota,Camry,26990.0,21390,XLE Sedan 4D,Source.CARVANA
2015,Jeep,Cherokee,16990.0,41281,Latitude Sport Utility 4D,Source.CARVANA
2018,Audi,Q7,30990.0,46842,3.0T Prestige Sport Utility 4D,Source.CARVANA
2017,Honda,Civic,20590.0,68915,Sport Hatchback 4D,Source.CARVANA
2015,MINI,Convertible,17990.0,31236,Cooper Convertible 2D,Source.CARVANA
2014,GMC,Terrain,20990.0,50447,Denali Sport Utility 4D,Source.CARVANA
2021,Land Rover,Range Rover,59990.0,31189,P400 HSE Westminster Edition Sport Utility 4D,Source.CARVANA
2020,Tesla,Model Y,32590.0,77128,Performance Sport Utility 4D,Source.CARVANA
2021,Ford,Ranger SuperCrew,28990.0,53251,XLT Pickup 4D 5 ft,Source.CARVANA
2012,Toyota,Corolla,15990.0,66756,S Sedan 4D,Source.CARVANA
2023,Chevrolet,Colorado Crew Cab,34990.0,8617,LT Pickup 4D 5 ft,Source.CARVANA
2022,Subaru,Impreza,22590.0,40202,Premium Sedan 4D,Source.CARVANA
2023,Tesla,Model 3,30590.0,9197,Standard Sedan 4D,Source.CARVANA
2019,Toyota,RAV4,25990.0,36520,LE Sport Utility 4D,Source.CARVANA
