Year,Make,Model,Price,Miles,Rating,Source
2022,Dodge,Challenger GT RWD,23787,58000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata Limited,24998,22000,Excellent Price,Source.CAR_AND_DRIVER
2020,INFINITI,QX60 PURE FWD,26500,34000,Excellent Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Limited 4WD,25998,61000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Rogue Sport S AWD,17667,53000,Excellent Price,Source.CAR_AND_DRIVER
2021,Lexus,NX NX 300 FWD,27234,54000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee L Limited 4WD,28776,85000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,Accord Touring 2.0T Automatic,29799,44000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Ranger XLT 2WD SuperCrew 5' Box,28000,16000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Santa Fe SEL AWD,26998,31000,Great Price,Source.CAR_AND_DRIVER
2022,Ford,Edge Titanium,24998,49000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Kicks SV,16000,54000,Excellent Price,Source.CAR_AND_DRIVER
2023,Volkswagen,Taos SE 4MOTION,25689,7000,Excellent Price,Source.CAR_AND_DRIVER
2022,Jeep,Grand Cherokee WK Limited RWD,26888,53000,Excellent Price,Source.CAR_AND_DRIVER
2020,Acura,ILX Standard,20789,44000,Excellent Price,Source.CAR_AND_DRIVER
2021,Toyota,Tacoma SR5 Double Cab 5' Bed V6 2WD Automatic,29950,61000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,CR-V EX-L FWD,24900,41000,Great Price,Source.CAR_AND_DRIVER
2024,Hyundai,Elantra SEL IVT,22900,6000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Sentra S CVT,19998,5000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,CR-V Hybrid EX-L AWD,26500,87000,Excellent Price,Source.CAR_AND_DRIVER
2020,Honda,Civic LX Sedan CVT,18000,47000,Excellent Price,Source.CAR_AND_DRIVER
2022,Ford,F-150 XL Regular Cab 8' Box 2WD,25987,32000,Excellent Price,Source.CAR_AND_DRIVER
2021,Ford,Edge Titanium AWD,19200,63000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,24998,19000,Excellent Price,Source.CAR_AND_DRIVER
2022,Dodge,Challenger GT RWD,26475,52000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,"Santa Fe Calligraphy AWD with 20"" Wheels",27998,57000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Pilot EX FWD,26800,40000,Great Price,Source.CAR_AND_DRIVER
2021,Chrysler,Pacifica Touring L FWD,22367,61000,Excellent Price,Source.CAR_AND_DRIVER
2022,Honda,CR-V Hybrid EX AWD,26324,54000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,23998,50000,Fair Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Laredo X 4WD,26998,44000,Excellent Price,Source.CAR_AND_DRIVER
2021,Kia,Seltos S 2.0 FWD,17000,24000,Excellent Price,Source.CAR_AND_DRIVER
2021,Subaru,Ascent Touring 7-Passenger,29300,42000,Excellent Price,Source.CAR_AND_DRIVER
2023,Cadillac,XT6 Premium Luxury FWD,29950,25000,Excellent Price,Source.CAR_AND_DRIVER
2021,BMW,X3 xDrive30i AWD,26500,71000,Great Price,Source.CAR_AND_DRIVER
2022,Kia,K5 GT-Line FWD,24493,47000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata Limited,24998,36000,Great Price,Source.CAR_AND_DRIVER
2021,Ford,Explorer Limited 4WD,30000,60000,Great Price,Source.CAR_AND_DRIVER
2023,Mitsubishi,Outlander SE Black Edition S-AWC,28795,17000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,CR-V LX AWD,21900,66000,Excellent Price,Source.CAR_AND_DRIVER
2023,Mazda,Mazda3 Premium Sedan Automatic AWD,24394,4000,Excellent Price,Source.CAR_AND_DRIVER
2022,Ford,Explorer Limited RWD,28999,53000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Equinox LS with 1LS AWD,21998,16000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,Avalon XLE FWD,24998,52000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Santa Fe SEL AWD,24895,57000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SL FWD,23998,23000,Excellent Price,Source.CAR_AND_DRIVER
2020,Jeep,Grand Cherokee Laredo E 4WD,24998,35000,Great Price,Source.CAR_AND_DRIVER
2023,GMC,Terrain SLT FWD,23000,46000,Excellent Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Tiguan 2.0T SE 4MOTION,24265,31000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Rogue SV FWD,20699,58000,Excellent Price,Source.CAR_AND_DRIVER
2020,Honda,Passport EX-L FWD,24998,39000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Murano FWD SL,27488,26000,Excellent Price,Source.CAR_AND_DRIVER
2022,Hyundai,Accent SE,15744,54000,Great Price,Source.CAR_AND_DRIVER
2021,Ford,Bronco Sport Base,24900,28000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Outback 2.4T Limited XT,27998,46000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SE AWD,16852,54000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,Civic Sport Hatchback CVT,24748,16000,Great Price,Source.CAR_AND_DRIVER
2024,Honda,Civic Touring Sedan CVT,27215,8000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV FWD,20371,63000,Great Price,Source.CAR_AND_DRIVER
2022,Buick,Envision Essence AWD,27699,40000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Murano AWD SV,25991,46000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra SV CVT,20134,16000,Great Price,Source.CAR_AND_DRIVER
2021,Mazda,CX-30 Select AWD,20998,22000,Excellent Price,Source.CAR_AND_DRIVER
2020,Ford,Fusion SE FWD,17998,52000,Great Price,Source.CAR_AND_DRIVER
2023,Toyota,Camry SE Automatic FWD,24998,34000,Great Price,Source.CAR_AND_DRIVER
2020,Volvo,XC60 T5 Momentum FWD,24895,32000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,Civic EX Sedan CVT,21598,53000,Great Price,Source.CAR_AND_DRIVER
2022,Chrysler,Pacifica Touring L FWD,26998,60000,Fair Price,Source.CAR_AND_DRIVER
2022,Dodge,Challenger GT RWD,24741,27000,Excellent Price,Source.CAR_AND_DRIVER
2023,Nissan,Ariya Engage FWD,29988,7000,Excellent Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SEL FWD,19661,49000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Kicks SV,17345,54000,Great Price,Source.CAR_AND_DRIVER
2022,Kia,Sportage EX AWD,24998,19000,Excellent Price,Source.CAR_AND_DRIVER
2022,Hyundai,Sonata N Line,25468,25000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra SV CVT,18497,49000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Malibu Premier,25991,21000,Great Price,Source.CAR_AND_DRIVER
2022,BMW,X2 xDrive28i,25791,47000,Great Price,Source.CAR_AND_DRIVER
2021,Ford,Ranger XL SuperCab 6' Box 2WD,20000,71000,Excellent Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Atlas 3.6L V6 SE with Technology 4MOTION,29789,54000,Great Price,Source.CAR_AND_DRIVER
2022,Kia,Forte LXS IVT,17660,36000,Great Price,Source.CAR_AND_DRIVER
2022,Chrysler,Pacifica Touring L FWD,24729,63000,Great Price,Source.CAR_AND_DRIVER
2022,Dodge,Challenger GT RWD,24124,51000,Great Price,Source.CAR_AND_DRIVER
2022,Kia,K5 GT-Line FWD,23473,37000,Great Price,Source.CAR_AND_DRIVER
2021,Kia,Sportage LX AWD,20998,18000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SV FWD,18000,59000,Great Price,Source.CAR_AND_DRIVER
2024,Hyundai,Kona SEL AWD Automatic,24900,15,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Kicks SR,17350,51000,Excellent Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Latitude Lux 4WD,22575,53000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass Latitude 4WD,22998,18000,Great Price,Source.CAR_AND_DRIVER
2020,Dodge,Charger SXT RWD,22164,44000,Great Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Tiguan SE R-Line Black 4MOTION,27141,22000,Great Price,Source.CAR_AND_DRIVER
2022,Volvo,XC60 B5 Momentum AWD,27949,61000,Great Price,Source.CAR_AND_DRIVER
2024,Honda,Accord EX,27500,3000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Santa Fe SEL FWD,21998,66000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SEL FWD,18863,46000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL,22998,20000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,Civic LX Sedan CVT,17256,84000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,Accord EX-L 1.5T CVT,23000,56000,Excellent Price,Source.CAR_AND_DRIVER
2021,Hyundai,Kona SE FWD Automatic,16600,52000,Excellent Price,Source.CAR_AND_DRIVER
2021,BMW,X3 xDrive30i AWD,28975,62000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra SV CVT,18998,55000,Great Price,Source.CAR_AND_DRIVER
2021,BMW,3 Series 330i xDrive,29998,24000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SR AWD,22643,14000,Great Price,Source.CAR_AND_DRIVER
2020,Hyundai,Sonata Limited,23998,45000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass Latitude FWD,17071,62000,Great Price,Source.CAR_AND_DRIVER
2020,Jeep,Grand Cherokee High Altitude 4WD,29998,73000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Rogue SV AWD,25390,6000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Renegade Sport 4WD,18888,46000,Excellent Price,Source.CAR_AND_DRIVER
2021,Ram,"1500 Classic Tradesman Crew Cab 5'7"" Box 2WD",26498,44000,Excellent Price,Source.CAR_AND_DRIVER
2022,Audi,Q3 S line Premium Plus 45 TFSI,29474,36000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Altima 2.5 Platinum AWD,22998,45000,Excellent Price,Source.CAR_AND_DRIVER
2022,Mitsubishi,Outlander SEL Special Edition S-AWC,25691,47000,Excellent Price,Source.CAR_AND_DRIVER
2023,Hyundai,Santa Fe SEL AWD,28500,7000,Great Price,Source.CAR_AND_DRIVER
2023,Kia,Rio S Sedan IVT,17195,29000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Kona Limited FWD DCT,20921,13000,Great Price,Source.CAR_AND_DRIVER
2020,Hyundai,Santa Fe SEL 2.4L FWD,18900,69000,Great Price,Source.CAR_AND_DRIVER
2022,Dodge,Charger GT RWD,24919,46000,Excellent Price,Source.CAR_AND_DRIVER
2020,Jeep,Cherokee Altitude FWD,19232,57000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Spark 1LT CVT,14599,59000,Fair Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SL FWD,25998,17000,Excellent Price,Source.CAR_AND_DRIVER
2020,Hyundai,Sonata SEL,21998,32000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Kicks SV,17475,55000,Great Price,Source.CAR_AND_DRIVER
2022,Chrysler,Pacifica Hybrid Touring L FWD,29998,41000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra S CVT,18775,10000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Santa Fe SE AWD,24900,13000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,Civic Touring Sedan CVT,26400,21000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,HR-V EX FWD,20700,48000,Great Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Malibu Premier,20999,40000,Great Price,Source.CAR_AND_DRIVER
2022,Mazda,CX-5 2.5 S Carbon Edition,23615,57000,Great Price,Source.CAR_AND_DRIVER
2022,Toyota,Tacoma SR5 Double Cab 5' Bed I4 2WD Automatic,27851,52000,Excellent Price,Source.CAR_AND_DRIVER
2020,Ford,Escape Hybrid SE Sport AWD,19050,49000,Excellent Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Blazer 2LT FWD,25998,26000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue Sport SV FWD,18500,50000,Excellent Price,Source.CAR_AND_DRIVER
2020,Hyundai,Santa Fe SE 2.4L AWD,22998,18000,Great Price,Source.CAR_AND_DRIVER
2021,Cadillac,XT5 Premium Luxury AWD,29998,40000,Excellent Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Tiguan SEL R-Line 4MOTION,28700,16000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Ariya Engage FWD,28395,6000,Excellent Price,Source.CAR_AND_DRIVER
2024,Hyundai,Elantra SEL IVT,22500,5000,Great Price,Source.CAR_AND_DRIVER
2021,Volvo,XC60 T5 Momentum FWD,29483,23000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,24975,33000,Great Price,Source.CAR_AND_DRIVER
2023,Kia,Sportage EX FWD,26990,15000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Frontier SV Crew Cab Short Bed 4WD,29215,16000,Great Price,Source.CAR_AND_DRIVER
2021,Volkswagen,Atlas 3.6L V6 SE with Technology 4MOTION,24500,65000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SR FWD,20475,60000,Great Price,Source.CAR_AND_DRIVER
2020,Buick,Enclave Essence FWD,25700,49000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass Altitude 4WD,23998,19000,Great Price,Source.CAR_AND_DRIVER
2020,BMW,X3 xDrive30i AWD,24758,63000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SL FWD,25775,23000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Santa Fe SEL FWD,25000,46000,Excellent Price,Source.CAR_AND_DRIVER
2021,Ford,Escape SE Hybrid FWD,21000,32000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Tucson Sport FWD,16900,96000,Excellent Price,Source.CAR_AND_DRIVER
2022,Dodge,Challenger GT AWD,26888,45000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 SV AWD,22013,23000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,22998,31000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,Pilot EX-L FWD,29996,26000,Great Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Bolt EV LT,16998,38000,Great Price,Source.CAR_AND_DRIVER
2022,Audi,A5 S line Premium Sportback 45 TFSI,28449,50000,Great Price,Source.CAR_AND_DRIVER
2023,Chevrolet,Equinox LT with 1LT FWD,19988,29000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Malibu LT,22858,14000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Trax LT FWD,16436,55000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Tucson SE AWD,20998,35000,Great Price,Source.CAR_AND_DRIVER
2021,Subaru,Forester 2.5i Touring,26900,33000,Great Price,Source.CAR_AND_DRIVER
2022,Subaru,Legacy 2.5i Premium,23333,20000,Great Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Tiguan S 4MOTION,23500,17000,Great Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Bolt EV LT,16868,26000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Altima 2.5 S FWD,19490,43000,Fair Price,Source.CAR_AND_DRIVER
2020,Jeep,Renegade Sport FWD,17500,45000,Excellent Price,Source.CAR_AND_DRIVER
2020,Subaru,Outback 2.5i Limited,24998,58000,Great Price,Source.CAR_AND_DRIVER
2022,Jeep,Grand Cherokee WK Limited RWD,27219,55000,Great Price,Source.CAR_AND_DRIVER
2020,GMC,Terrain SLE AWD,22998,43000,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,RAV4 Adventure AWD,28399,50000,Great Price,Source.CAR_AND_DRIVER
2022,Ford,Escape SEL FWD,20891,53000,Fair Price,Source.CAR_AND_DRIVER
2021,Nissan,Armada SV 2WD,27156,69000,Excellent Price,Source.CAR_AND_DRIVER
2021,Toyota,Camry SE Automatic,22488,53000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Pathfinder FWD SL,20861,74000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Cherokee Limited FWD,26998,15000,Excellent Price,Source.CAR_AND_DRIVER
2022,Nissan,Rogue Sport S AWD,17787,51000,Excellent Price,Source.CAR_AND_DRIVER
2023,Hyundai,Santa Fe SEL FWD,25000,47000,Excellent Price,Source.CAR_AND_DRIVER
2022,Honda,HR-V EX FWD,21237,53000,Great Price,Source.CAR_AND_DRIVER
2022,MINI,Countryman Cooper FWD,19988,51000,Excellent Price,Source.CAR_AND_DRIVER
2020,GMC,Terrain SLE FWD,22500,24000,Great Price,Source.CAR_AND_DRIVER
2020,Mercedes-Benz,GLB GLB 250 4MATIC,28546,42000,Great Price,Source.CAR_AND_DRIVER
2023,Jeep,Renegade Trailhawk,26500,10000,Great Price,Source.CAR_AND_DRIVER
2020,Toyota,RAV4 XLE AWD,26370,38000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Kicks SV,19100,10000,Excellent Price,Source.CAR_AND_DRIVER
2021,Honda,Civic LX Sedan CVT,21200,20000,Great Price,Source.CAR_AND_DRIVER
2020,Jeep,Cherokee Limited 4WD,22998,49000,Great Price,Source.CAR_AND_DRIVER
2022,Romeo,Stelvio Ti AWD,27800,20000,Excellent Price,Source.CAR_AND_DRIVER
2022,Kia,Sportage Nightfall AWD,23626,19000,Excellent Price,Source.CAR_AND_DRIVER
2020,Kia,Optima LX Automatic,16999,60000,Great Price,Source.CAR_AND_DRIVER
2021,Mercedes-Benz,GLB GLB 250,27643,62000,Great Price,Source.CAR_AND_DRIVER
2020,Subaru,Legacy 2.4T Limited XT,22998,59000,Excellent Price,Source.CAR_AND_DRIVER
2022,Jeep,Grand Cherokee WK Limited 4WD,27700,55000,Great Price,Source.CAR_AND_DRIVER
2023,Kia,Forte GT-Line IVT,21497,8000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,HR-V EX-L FWD,23337,10000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue Platinum AWD,28991,33000,Fair Price,Source.CAR_AND_DRIVER
2022,Volkswagen,Atlas 3.6L V6 SE with Technology 4MOTION,29000,45000,Excellent Price,Source.CAR_AND_DRIVER
2023,Chevrolet,Malibu LT,23118,4000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Pilot EX FWD,28995,36000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Rogue SV FWD,25975,13000,Great Price,Source.CAR_AND_DRIVER
2020,Cadillac,XT5 Premium Luxury AWD,29998,33000,Excellent Price,Source.CAR_AND_DRIVER
2021,Buick,Enclave Essence AWD,29998,39000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Kicks SV,16000,64000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Accord EX-L 1.5T CVT,27561,17000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Altima 2.5 SV AWD,21998,44000,Great Price,Source.CAR_AND_DRIVER
2022,Ford,Bronco Sport Big Bend,21500,83000,Excellent Price,Source.CAR_AND_DRIVER
2020,Jeep,Cherokee Latitude Plus 4WD,21388,44000,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,Avalon XLE FWD,27309,22000,Excellent Price,Source.CAR_AND_DRIVER
2020,Nissan,Rogue Sport SV AWD,20421,40000,Great Price,Source.CAR_AND_DRIVER
2022,Hyundai,Tucson SEL FWD,22500,34000,Great Price,Source.CAR_AND_DRIVER
2021,Dodge,Charger SXT RWD,24151,39000,Great Price,Source.CAR_AND_DRIVER
2022,Hyundai,Tucson SE FWD,18988,82000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,Pilot Special Edition FWD,29789,62000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,CR-V EX AWD,28415,17000,Great Price,Source.CAR_AND_DRIVER
2021,Buick,Encore GX Select AWD,21998,34000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Frontier SV Crew Cab 2WD,23870,25000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Rogue 2023.5 SV AWD,26775,20000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Santa Fe SEL AWD,26998,36000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Fusion SE FWD,18998,40000,Great Price,Source.CAR_AND_DRIVER
2023,Kia,Sportage X-Line AWD,27347,26000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.0 SR,28998,8000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Camaro Coupe 1LT,24500,37000,Excellent Price,Source.CAR_AND_DRIVER
2022,Ford,Edge Titanium,25746,49000,Great Price,Source.CAR_AND_DRIVER
2022,Dodge,Challenger SXT RWD,25998,30000,Excellent Price,Source.CAR_AND_DRIVER
2021,Kia,Sportage LX AWD,18000,52000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Santa Fe SEL FWD,27900,10000,Excellent Price,Source.CAR_AND_DRIVER
2021,Ford,Explorer Limited 4WD,25260,70000,Excellent Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox LT with 2FL FWD,17998,72000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Santa Fe Limited FWD,24000,60000,Great Price,Source.CAR_AND_DRIVER
2021,Kia,Sorento EX AWD,28741,34000,Great Price,Source.CAR_AND_DRIVER
2020,Nissan,Altima 2.5 SV FWD,21195,31000,Great Price,Source.CAR_AND_DRIVER
2020,INFINITI,Q50 3.0t LUXE RWD,22594,47000,Great Price,Source.CAR_AND_DRIVER
2022,Hyundai,Sonata N Line,26900,24000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,Pilot EX-L AWD,29998,42000,Great Price,Source.CAR_AND_DRIVER
2023,Kia,Rio S 5-Door IVT,18998,13000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Laredo E RWD,17435,89000,Excellent Price,Source.CAR_AND_DRIVER
2024,Honda,Civic Sport Sedan CVT,26000,709,Great Price,Source.CAR_AND_DRIVER
2021,Toyota,RAV4 XLE Premium FWD,29900,25000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Frontier SV Crew Cab 4WD,26055,41000,Great Price,Source.CAR_AND_DRIVER
2020,Acura,RDX FWD with A-Spec Package,29681,52000,Great Price,Source.CAR_AND_DRIVER
2023,Honda,Civic Sport Sedan CVT,25998,33000,Fair Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL Plus,25998,14000,Fair Price,Source.CAR_AND_DRIVER
2022,Honda,Civic Sport Hatchback CVT,24998,34000,Great Price,Source.CAR_AND_DRIVER
2022,Nissan,Rogue Sport S FWD,17000,51000,Excellent Price,Source.CAR_AND_DRIVER
2021,INFINITI,QX50 LUXE AWD,26998,47000,Excellent Price,Source.CAR_AND_DRIVER
2023,Nissan,Rogue S AWD,23975,25000,Great Price,Source.CAR_AND_DRIVER
2022,Dodge,Charger SXT RWD,23998,34000,Great Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SE AWD,21818,25000,Great Price,Source.CAR_AND_DRIVER
2022,Hyundai,Santa Fe SEL FWD,21988,60000,Great Price,Source.CAR_AND_DRIVER
2021,Nissan,Rogue SV AWD,25998,27000,Great Price,Source.CAR_AND_DRIVER
2023,Nissan,Rogue 2023.5 SV AWD,25500,75,Excellent Price,Source.CAR_AND_DRIVER
2020,Ford,Escape SEL FWD,18998,58000,Great Price,Source.CAR_AND_DRIVER
2022,Honda,CR-V Hybrid EX AWD,26000,59000,Great Price,Source.CAR_AND_DRIVER
2023,Hyundai,Santa Fe SEL AWD,28998,9000,Great Price,Source.CAR_AND_DRIVER
2022,Chevrolet,Malibu LT,18956,41000,Excellent Price,Source.CAR_AND_DRIVER
2023,Volkswagen,Jetta SE Automatic,23489,5000,Great Price,Source.CAR_AND_DRIVER
2020,Toyota,Tacoma SR Access Cab 6' Bed I4 2WD Automatic,25199,55000,Great Price,Source.CAR_AND_DRIVER
2023,Volkswagen,Taos SE FWD,25189,15000,Great Price,Source.CAR_AND_DRIVER
2023,Honda,HR-V LX FWD,23844,18000,Great Price,Source.CAR_AND_DRIVER
2022,Hyundai,Santa Fe SE FWD,19425,70000,Great Price,Source.CAR_AND_DRIVER
2021,Hyundai,Sonata SEL Plus,22998,38000,Excellent Price,Source.CAR_AND_DRIVER
2022,Dodge,Charger SXT RWD,25998,29000,Great Price,Source.CAR_AND_DRIVER
2020,Mitsubishi,Outlander Sport ES 2.0 AWC CVT,17998,56000,Great Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox LT with 1LT AWD,18497,64000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Compass Altitude 4WD,19940,58000,Excellent Price,Source.CAR_AND_DRIVER
2021,Nissan,Sentra SV CVT,17000,61000,Great Price,Source.CAR_AND_DRIVER
2021,Chevrolet,Equinox LT with 1LT AWD,24998,10000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,Fit EX CVT,18948,44000,Great Price,Source.CAR_AND_DRIVER
2021,Honda,CR-V EX-L FWD,26197,55000,Great Price,Source.CAR_AND_DRIVER
2021,Kia,Sportage LX AWD,18499,51000,Great Price,Source.CAR_AND_DRIVER
2020,Honda,Passport EX-L AWD,26995,62000,Great Price,Source.CAR_AND_DRIVER
2022,Ford,Escape SE FWD,19240,48000,Excellent Price,Source.CAR_AND_DRIVER
2020,Hyundai,Elantra SE 2.0L IVT,15397,79000,Great Price,Source.CAR_AND_DRIVER
2021,Jeep,Grand Cherokee WK Limited 4WD,28998,31000,Excellent Price,Source.CAR_AND_DRIVER
2023,Nissan,Altima 2.5 SR FWD,25675,18000,Great Price,Source.CAR_AND_DRIVER
2023,Jeep,Compass Sport,25625,5000,Great Price,Source.CAR_AND_DRIVER
2021,Ford,Ranger XL SuperCab 6' Box 2WD,20000,72000,Excellent Price,Source.CAR_AND_DRIVER
2022,INFINITI,QX50 ESSENTIAL FWD,28500,48000,Excellent Price,Source.CAR_AND_DRIVER
2020,Chevrolet,Equinox LT with 1LT FWD,16935,42000,Excellent Price,Source.CAR_AND_DRIVER
2024,Toyota,Camry SE Automatic FWD,29998,2000,Fair Price,Source.CAR_AND_DRIVER
